customer,surname,givenName,email,country,stateCode,state,city,streetAddress,latitude,longitude,claimAmount,response,coverage,education,effectiveToDate,employmentStatus,gender,income,locationCode,maritalStatus,monthlyPremiumAuto,monthsSinceLastClaim,monthsSincePolicyInception,numberOfOpenComplaints,numberOfPolicies,policyType,policy,claimReason,salesChannel,totalClaimAmount,vehicleClass,vehicleSize,vehicle
RA98783,Carrol,Henrietta,HenriettaMCarrol@armyspy.com,US,CA,California,Monrovia,500 Middleville Road,34.175891,-118.042008,2778.969235,Yes,Extended,Bachelor,10/6/16,Employed,F,33806,Urban,Divorced,89,32,59,0,2,Corporate Auto,Corporate L3,Hail,Web,395.729716,Four-Door Car,Medsize,1992 Mitsubishi Verada
RB16360,Stoner,James,JamesEStoner@jourrapide.com,US,MO,Missouri,Maryland Heights,3445 Bruce Street,38.745168,-90.411675,533.0593183,No,Extended,High School or Below,8/15/16,Employed,M,84240,Suburban,Divorced,132,10,51,0,1,Personal Auto,Personal L3,Scratch/Dent,Branch,633.6,SUV,Large,2007 Chevrolet Captiva
RB28630,Jones,Alicia,AliciaTJones@teleworm.us,US,ME,Maine,Westbrook,3712 Chipmunk Lane,43.697988,-70.258725,589.4907375,No,Basic,High School or Below,8/8/16,Employed,F,39381,Suburban,Married,74,6,55,1,7,Personal Auto,Personal L3,Hail,Branch,355.2,Four-Door Car,Small,1995 Pontiac Grand Prix
RB34917,Daniel,Joanne,JoannePDaniel@armyspy.com,US,MN,Minnesota,Minnetonka,935 Orchard Street,44.900412,-93.539889,516.2116944,No,Basic,Bachelor,10/31/16,Unemployed,F,0,Suburban,Single,73,21,87,0,4,Personal Auto,Personal L2,Hail,Branch,809.532341,Four-Door Car,Small,2003 Chrysler Grand Voyager
RB38792,Mireles,Karl,KarlHMireles@dayrep.com,US,CO,Colorado,Colorado Springs,3108 River Road,38.984788,-104.713022,538.9499465,Yes,Extended,College,10/1/16,Employed,M,66429,Rural,Married,136,35,93,0,1,Personal Auto,Personal L3,Hail,Agent,57.712985,Sports Car,Medsize,2001 Daewoo Leganza
RB49468,Pittman,Laverne,LaverneBPittman@gustr.com,US,TX,Texas,Houston,4852 Brooke Street,29.86046,-95.460115,751.1660568,No,Basic,Bachelor,12/18/16,Unemployed,F,0,Suburban,Single,70,9,96,0,2,Personal Auto,Personal L3,Collision,Branch,340.201412,Four-Door Car,Medsize,2002 Nissan R 390 GT1
RB50392,Pringle,Betty,BettyJPringle@gustr.com,US,NC,North Carolina,Durham,2496 Dola Mine Road,35.873148,-78.945119,783.8068321,No,Basic,Master,12/26/16,Unemployed,F,0,Rural,Married,69,9,12,0,2,Personal Auto,Personal L1,Hail,Agent,2.704934,Four-Door Car,Medsize,2006 Toyota Aygo
RB63074,Lawson,Gregory,GregoryJLawson@fleckens.hu,US,NH,New Hampshire,Portsmouth,2632 Elsie Drive,43.098474,-70.845992,485.8067125,No,Basic,High School or Below,8/9/16,Unemployed,M,0,Suburban,Single,67,0,79,0,3,Personal Auto,Personal L1,Hail,Branch,482.4,Four-Door Car,Medsize,2004 Honda Z
RB69909,Glover,Pamela,PamelaDGlover@einrot.com,US,NE,Nebraska,Burchard,1405 Bungalow Road,40.105199,-96.26905,798.3431709,No,Basic,High School or Below,10/9/16,Employed,F,36014,Rural,Married,69,4,40,3,2,Special Auto,Special L1,Other,Branch,173.956072,Four-Door Car,Medsize,2002 Vauxhall Vectra
RB70060,Gehring,Zachary,ZacharyRGehring@teleworm.us,US,MI,Michigan,Plymouth,4386 Summit Park Avenue,42.425821,-83.633346,743.4247572,No,Basic,High School or Below,9/19/16,Employed,M,51408,Suburban,Married,62,11,92,0,2,Personal Auto,Personal L2,Collision,Agent,297.6,Four-Door Car,Large,2003 Honda HR-V
RB75458,Hernandez,Joseph,JosephCHernandez@rhyta.com,US,WI,Wisconsin,New Berlin,1362 Johnny Lane,42.970767,-88.050923,223.0275142,No,Basic,High School or Below,10/17/16,Unemployed,M,0,Suburban,Single,65,13,29,0,1,Personal Auto,Personal L2,Hail,Agent,712.71287,Four-Door Car,Medsize,2001 MCC ForTwo
RB79317,Smith,Helen,HelenJSmith@jourrapide.com,US,CA,California,Walnut Creek,1562 Brown Street,37.941318,-121.99638,305.9056323,No,Extended,Bachelor,12/2/16,Unemployed,F,0,Rural,Married,83,29,52,0,1,Personal Auto,Personal L2,Scratch/Dent,Agent,197.498882,Two-Door Car,Medsize,1996 Toyota Chaser
RB81636,Larson,Jana,JanaDLarson@fleckens.hu,US,GA,Georgia,Albany,4053 Junkins Avenue,31.639331,-84.114401,227.4775451,No,Basic,College,10/6/16,Unemployed,F,0,Suburban,Single,63,2,5,0,1,Personal Auto,Personal L2,Hail,Agent,606.642452,Four-Door Car,Small,2009 Saab 9-5
RC11491,Nance,Phyllis,PhyllisVNance@teleworm.us,US,WY,Wyoming,Mountain View,2299 Archwood Avenue,41.171969,-110.42589,1039.066647,No,Extended,College,8/21/16,Employed,F,28948,Rural,Married,131,7,57,0,3,Corporate Auto,Corporate L3,Collision,Call Center,295.83086,SUV,Medsize,2002 Saturn L
RC16862,Mechling,Brooks,BrooksMMechling@jourrapide.com,US,MN,Minnesota,Faribault,2014 Rosewood Court,44.332543,-93.23807,243.3089468,No,Basic,College,11/18/16,Unemployed,M,0,Suburban,Divorced,71,31,79,0,1,Corporate Auto,Corporate L3,Collision,Agent,493.055291,Four-Door Car,Medsize,2011 Mazda MX-5 Miata
RC22595,Saenz,Yvonne,YvonneJSaenz@teleworm.us,US,MI,Michigan,Southfield,83 Tennessee Avenue,42.411777,-83.287046,379.9746262,No,Premium,College,8/3/16,Unemployed,F,0,Suburban,Married,102,1,99,0,1,Personal Auto,Personal L3,Collision,Branch,489.6,Four-Door Car,Large,2008 Lamborghini Gallardo
RC44077,Messier,Kenneth,KennethMMessier@fleckens.hu,US,MI,Michigan,Livonia,3102 Bombardier Way,42.331249,-83.414702,281.0464447,Yes,Basic,Bachelor,9/18/16,Employed,M,26790,Suburban,Married,71,4,41,0,1,Personal Auto,Personal L3,Hail,Agent,340.8,Two-Door Car,Medsize,2003 Holden Cruze
RC61383,Edwards,Charles,CharlesPEdwards@fleckens.hu,US,MO,Missouri,Springfield,41 Davis Place,37.19471,-93.339599,1192.571535,No,Basic,High School or Below,12/9/16,Employed,M,28014,Suburban,Single,104,14,37,0,2,Personal Auto,Personal L2,Other,Branch,631.594469,SUV,Small,2004 Suzuki Aerio
RC62865,Gerrard,John,JohnMGerrard@cuvox.de,US,SC,South Carolina,Greenville,3022 Deer Haven Drive,34.916501,-82.214349,351.7385764,No,Extended,College,11/1/16,Employed,M,51814,Rural,Single,92,28,89,0,1,Personal Auto,Personal L2,Scratch/Dent,Agent,56.300724,Four-Door Car,Medsize,1996 Bentley Continental
RC67125,Garner,Carol,CarolRGarner@einrot.com,US,OH,Ohio,Warrensville Heights,33 Peaceful Lane,41.519945,-81.622225,1011.096161,No,Extended,College,12/9/16,Employed,F,96506,Urban,Married,124,4,22,0,3,Corporate Auto,Corporate L3,Scratch/Dent,Agent,504.513989,SUV,Medsize,2006 Opel Zafira
RC72799,Stringer,Alfreda,AlfredaSStringer@jourrapide.com,US,PA,Pennsylvania,Scranton,3140 Conference Center Way,41.347965,-75.65702,283.9808041,No,Basic,College,9/9/16,Employed,F,33252,Suburban,Married,71,20,4,0,1,Personal Auto,Personal L2,Hail,Agent,407.668083,Four-Door Car,Medsize,2009 Fiat Idea
RC74014,Smith,Patricia,PatriciaJSmith@jourrapide.com,US,GA,Georgia,Savannah,26 Yorkie Lane,32.164686,-80.980664,499.0343538,No,Basic,College,12/12/16,Unemployed,F,0,Suburban,Single,71,3,84,0,6,Special Auto,Special L3,Scratch/Dent,Web,849.666647,Two-Door Car,Small,2001 Dodge Grand Caravan
RC95515,Lis,Allen,AllenJLis@armyspy.com,US,CO,Colorado,Woodland Park,730 Berry Street,38.955506,-105.101022,479.2830533,No,Basic,College,9/26/16,Medical Leave,M,20647,Urban,Divorced,63,17,10,0,7,Personal Auto,Personal L3,Scratch/Dent,Branch,185.061408,Four-Door Car,Medsize,2001 Jaguar XJ8
RD15786,Lord,John,JohnFLord@superrito.com,US,NY,New York,New York,1160 Farnum Road,40.688139,-74.025555,230.0691547,Yes,Basic,Bachelor,8/30/16,Retired,M,25905,Suburban,Divorced,63,21,12,0,1,Personal Auto,Personal L3,Collision,Agent,302.4,Four-Door Car,Large,2001 Honda Odyssey
RD22761,McDonald,Robert,RobertMMcDonald@superrito.com,US,IA,Iowa,Waterloo,3951 Tecumsah Lane,42.625028,-92.320147,2057.969157,No,Basic,Bachelor,12/29/16,Unemployed,M,0,Suburban,Single,69,5,26,0,2,Personal Auto,Personal L3,Scratch/Dent,Call Center,566.673518,Four-Door Car,Medsize,2005 Renault Zoe
RD28560,Tobias,Kimberly,KimberlyTTobias@gustr.com,US,MO,Missouri,Jefferson City,3684 John Daniel Drive,38.436486,-92.143767,1274.184754,Yes,Basic,Bachelor,10/16/16,Employed,F,73054,Urban,Married,106,34,36,1,2,Corporate Auto,Corporate L2,Collision,Branch,419.365958,SUV,Medsize,2006 Dodge Dakota
RD40721,Cormier,Harold,HaroldCCormier@armyspy.com,US,TX,Texas,Dallas,50 Stoney Lane,32.715607,-96.802554,538.4731816,No,Extended,High School or Below,10/10/16,Unemployed,M,0,Suburban,Divorced,78,14,68,0,5,Corporate Auto,Corporate L3,Scratch/Dent,Agent,748.774773,Four-Door Car,Medsize,2002 Holden Cruze
RD47708,Walton,Andy,AndyMWalton@superrito.com,US,IA,Iowa,West Des Moines,3633 Jenna Lane,41.559553,-93.824613,397.8665051,No,Extended,College,9/2/16,Employed,M,39101,Rural,Married,99,34,24,0,1,Personal Auto,Personal L3,Scratch/Dent,Branch,167.174678,Four-Door Car,Medsize,2015 Audi S3
RD53171,Collier,Briana,BrianaCCollier@jourrapide.com,US,MO,Missouri,Dearborn,2371 Loving Acres Road,39.525615,-94.813375,306.3114594,No,Extended,College,11/4/16,Unemployed,F,0,Suburban,Single,95,14,57,2,1,Personal Auto,Personal L2,Collision,Agent,456,Two-Door Car,Medsize,2004 Nissan 350Z
RD61361,McCoy,Christine,ChristineTMcCoy@jourrapide.com,US,AK,Alaska,Fairbanks,3003 Blackwell Street,64.782019,-147.731183,610.2953572,No,Extended,Bachelor,8/14/16,Unemployed,F,0,Suburban,Single,84,0,76,0,4,Personal Auto,Personal L3,Collision,Branch,856.347474,Four-Door Car,Large,2012 Daihatsu Sirion
RD62882,Ayala,Gloria,GloriaDAyala@fleckens.hu,US,FL,Florida,North Dade,1847 Warner Street,25.521091,-80.562211,684.6150323,Yes,Extended,Bachelor,8/27/16,Unemployed,F,0,Suburban,Divorced,95,13,20,0,5,Personal Auto,Personal L3,Collision,Call Center,456,Two-Door Car,Large,1995 Ford Ranger
RD73104,Lakey,Ashley,AshleyOLakey@teleworm.us,US,FL,Florida,Lake Worth,1794 Holt Street,26.565026,-80.206339,794.2448548,No,Premium,High School or Below,10/21/16,Disabled,F,12181,Suburban,Divorced,108,10,19,0,4,Personal Auto,Personal L1,Hail,Web,591.511506,Four-Door Car,Medsize,2001 Volkswagen Lupo
RD87161,Arner,Elsa,ElsaJArner@gustr.com,US,MD,Maryland,Hanover,585 Woodhill Avenue,39.118284,-76.76347,268.1332102,No,Basic,High School or Below,12/1/16,Unemployed,F,0,Suburban,Married,71,2,94,1,1,Personal Auto,Personal L2,Collision,Branch,340.8,Four-Door Car,Small,2015 Mitsubishi Lancer Evolution
RD89159,Mooney,Lawrence,LawrencePMooney@teleworm.us,US,TN,Tennessee,Cleveland,1503 Hershell Hollow Road,35.021173,-84.969025,436.2931238,Yes,Premium,College,12/26/16,Employed,M,58842,Suburban,Married,110,6,74,0,1,Personal Auto,Personal L3,Hail,Branch,528,Four-Door Car,Medsize,2003 Suzuki Liana
RD96782,Baillie,Diane,DianeTBaillie@gustr.com,US,CA,California,Dublin,1460 Ella Street,37.716375,-121.956838,509.9513147,No,Basic,Bachelor,12/26/16,Unemployed,F,0,Suburban,Married,70,28,77,1,3,Personal Auto,Personal L1,Collision,Branch,336,Two-Door Car,Small,2003 Skoda Superb
RE12758,Payne,Carlos,CarlosSPayne@rhyta.com,US,IL,Illinois,Burr Ridge,3567 Steele Street,41.833611,-87.96721,678.2556454,No,Extended,High School or Below,11/3/16,Employed,M,26116,Suburban,Married,85,6,58,0,3,Personal Auto,Personal L3,Other,Agent,612,Four-Door Car,Medsize,2011 Kia Soul
RE29039,Cessna,Katrina,KatrinaJCessna@armyspy.com,US,AR,Arkansas,Pine Bluff,654 Edgewood Road,34.259986,-91.982926,756.885152,No,Basic,High School or Below,12/21/16,Medical Leave,F,27558,Suburban,Married,65,18,48,0,2,Personal Auto,Personal L3,Collision,Agent,312,Four-Door Car,Medsize,2004 Ascari KZ1
RE29131,Solis,Susan,SusanJSolis@jourrapide.com,US,MI,Michigan,Burton,2340 Don Jackson Lane,42.896649,-83.683764,434.930875,Yes,Basic,College,9/18/16,Employed,F,75648,Rural,Married,108,28,10,0,1,Personal Auto,Personal L2,Hail,Branch,112.660916,SUV,Large,1997 Lada Vaz
RE32481,Williams,Teresa,TeresaTWilliams@einrot.com,US,MI,Michigan,Saranac,4074 West Street,42.828262,-85.106748,783.5929299,No,Basic,Master,8/25/16,Employed,F,49390,Urban,Married,195,31,15,0,1,Personal Auto,Personal L1,Other,Call Center,738.05105,Luxury Car,Medsize,2007 Hummer H3
RE36747,Buzbee,Charles,CharlesHBuzbee@armyspy.com,US,NJ,New Jersey,Jersey City,1997 West Side Avenue,40.701849,-74.055547,303.4771777,No,Extended,High School or Below,10/17/16,Medical Leave,M,17308,Suburban,Married,82,10,86,0,1,Personal Auto,Personal L2,Hail,Branch,874.324338,Four-Door Car,Small,2006 Chrysler 300
RE42925,Langston,Juan,JuanSLangston@cuvox.de,US,CA,California,Pleasanton,3534 Beech Street,37.591858,-121.922295,1310.792594,No,Basic,Bachelor,10/25/16,Employed,M,49088,Suburban,Divorced,114,17,87,1,2,Corporate Auto,Corporate L2,Scratch/Dent,Branch,547.2,SUV,Small,2002 Oldsmobile Bravada
RE46032,Marconi,Santiago,SantiagoKMarconi@armyspy.com,US,TN,Tennessee,Nashville,471 Frum Street,36.114672,-86.871038,4329.049543,No,Extended,College,8/14/16,Medical Leave,M,23203,Suburban,Single,132,21,71,0,2,Personal Auto,Personal L3,Collision,Agent,1158.79311,SUV,Medsize,2005 Nissan Terrano
RE46783,Macias,Olga,OlgaAMacias@einrot.com,US,NJ,New Jersey,Camden,1336 Whiteman Street,40.050632,-75.135917,411.8588554,Yes,Premium,Bachelor,8/12/16,Employed,F,69379,Suburban,Single,103,14,79,0,1,Personal Auto,Personal L2,Collision,Branch,494.4,Two-Door Car,Medsize,2006 Nissan Micra
RE52529,Daniels,Corine,CorineDDaniels@cuvox.de,US,TX,Texas,Irving,3174 Whitetail Lane,32.880409,-96.897014,1402.435839,Yes,Premium,High School or Below,11/25/16,Employed,F,81872,Rural,Married,115,10,55,0,2,Corporate Auto,Corporate L1,Hail,Web,256.43803,Four-Door Car,Medsize,1998 Volvo V90
RE63028,Pauley,Tammy,TammyRPauley@fleckens.hu,US,TX,Texas,Houston,3488 Mulberry Street,29.791015,-95.4945,648.6111674,No,Extended,High School or Below,11/12/16,Employed,F,87210,Urban,Single,81,3,26,0,9,Personal Auto,Personal L2,Scratch/Dent,Call Center,353.592003,Four-Door Car,Medsize,2011 Suzuki Equator
RE67051,Helsel,Ronald,RonaldCHelsel@gustr.com,US,NY,New York,Lockport,4284 Cameron Road,43.077717,-78.748192,550.9377781,No,Basic,Bachelor,9/21/16,Employed,M,34236,Suburban,Married,70,3,87,0,8,Corporate Auto,Corporate L2,Collision,Agent,336,Four-Door Car,Small,2011 Fiat Ducato
RE68901,Bourland,Christine,ChristineFBourland@einrot.com,US,MI,Michigan,Lansing,2753 Jarvisville Road,42.732208,-84.473326,563.5746396,No,Basic,College,12/16/16,Employed,F,20303,Suburban,Married,71,24,84,0,3,Corporate Auto,Corporate L3,Collision,Branch,340.8,Four-Door Car,Small,1997 Renault Twingo
RE73564,Graham,Lucille,LucilleEGraham@dayrep.com,US,NC,North Carolina,Salisbury,4103 Snyder Avenue,35.80058,-80.41057,1153.347722,No,Extended,Bachelor,12/27/16,Employed,F,41098,Urban,Married,96,3,15,0,2,Personal Auto,Personal L1,Collision,Branch,250.058657,Two-Door Car,Medsize,1998 ZAZ Wagon
RE80124,Wixom,Betty,BettyDWixom@rhyta.com,US,VA,Virginia,Winchester,3792 Hurry Street,39.092597,-78.316,619.9962422,No,Extended,College,12/31/16,Unemployed,F,0,Suburban,Single,84,31,61,0,3,Personal Auto,Personal L3,Collision,Agent,604.8,Two-Door Car,Small,2002 Acura MDX
RE81445,Remillard,Ida,IdaWRemillard@armyspy.com,US,NY,New York,Syracuse,1814 Saint Marys Avenue,42.965313,-76.206508,573.4598243,No,Basic,College,10/30/16,Employed,F,98132,Rural,Married,71,10,61,0,3,Personal Auto,Personal L2,Scratch/Dent,Branch,50.587035,Two-Door Car,Medsize,2007 Kia Amanti
RE85409,Henriquez,Richard,RichardDHenriquez@gustr.com,US,PA,Pennsylvania,Three Springs,1484 Stutler Lane,40.195315,-78.048955,538.6969384,No,Basic,High School or Below,12/21/16,Employed,M,93893,Rural,Married,67,16,70,0,8,Personal Auto,Personal L2,Scratch/Dent,Agent,98.66095,Four-Door Car,Medsize,2011 Renault Espace
RE93978,Champine,Joseph,JosephMChampine@fleckens.hu,US,NY,New York,Garden City,3771 Westwood Avenue,40.710653,-73.688093,818.8976576,No,Basic,College,11/26/16,Employed,M,89061,Suburban,Divorced,103,19,88,0,3,Personal Auto,Personal L2,Scratch/Dent,Web,565.267705,SUV,Small,2012 Renault Koleos
RE95629,Serrano,Barbara,BarbaraRSerrano@fleckens.hu,US,NE,Nebraska,Stanton,4297 Oak Way,41.891355,-97.146113,232.0516874,No,Basic,College,12/23/16,Unemployed,F,0,Suburban,Married,63,18,76,0,1,Personal Auto,Personal L3,Hail,Agent,453.6,Two-Door Car,Medsize,2010 Kia Sorento
RE97741,Warren,Sam,SamLWarren@gustr.com,US,NY,New York,New York,1448 Geraldine Lane,40.780864,-73.911832,584.641534,No,Extended,High School or Below,12/3/16,Unemployed,M,0,Suburban,Single,90,16,66,2,6,Personal Auto,Personal L1,Hail,Agent,648,Four-Door Car,Medsize,2010 Subaru Legacy
RF14806,Chase,Jennifer,JenniferAChase@dayrep.com,US,NV,Nevada,Las Vegas,4927 Hickory Ridge Drive,36.075958,-115.100002,309.5803437,No,Extended,College,10/27/16,Employed,F,33415,Suburban,Divorced,78,15,44,0,1,Personal Auto,Personal L3,Hail,Branch,374.4,Four-Door Car,Medsize,2004 Rover 25
RF35142,Gray,Charlene,CharleneCGray@jourrapide.com,US,PA,Pennsylvania,Philadelphia,2476 Jody Road,40.02431,-75.190789,825.7666512,Yes,Basic,Bachelor,12/24/16,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Personal Auto,Personal L1,Hail,Call Center,424.330166,Four-Door Car,Medsize,2002 Holden Astra
RF39856,Smith,Charles,CharlesASmith@jourrapide.com,US,WI,Wisconsin,Green Bay,1824 Sycamore Lake Road,44.437131,-87.874117,2275.466137,No,Basic,Bachelor,8/13/16,Employed,M,51437,Rural,Married,115,35,30,0,2,Corporate Auto,Corporate L1,Scratch/Dent,Branch,244.086665,SUV,Medsize,2001 Mercedes-Benz SL
RF44930,Baron,William,WilliamJBaron@cuvox.de,US,NV,Nevada,Reno,2027 Wescam Court,39.467823,-119.798608,496.463152,No,Basic,College,10/23/16,Employed,M,52679,Rural,Married,62,21,3,0,4,Personal Auto,Personal L3,Hail,Agent,117.998498,Four-Door Car,Medsize,1999 Mitsubishi Verada
RF58958,Turner,Karl,KarlETurner@fleckens.hu,US,MI,Michigan,Saginaw,1736 Juniper Drive,43.479106,-83.955819,1162.482149,No,Premium,High School or Below,10/22/16,Unemployed,M,0,Suburban,Single,113,32,66,0,2,Personal Auto,Personal L3,Collision,Agent,813.6,Four-Door Car,Medsize,2004 Chrysler Crossfire
RF61565,Cline,Enrique,EnriqueECline@dayrep.com,US,DE,Delaware,Camden Wyoming,340 Maud Street,39.104328,-75.588312,263.697773,No,Basic,College,9/5/16,Employed,M,31911,Suburban,Married,67,33,27,0,1,Personal Auto,Personal L3,Hail,Agent,321.6,Four-Door Car,Medsize,2008 Scion tC
RF64040,Stoker,Ashley,AshleyLStoker@dayrep.com,US,FL,Florida,Tampa,4317 Medical Center Drive,27.886825,-82.43295,959.1028253,No,Extended,Bachelor,12/21/16,Unemployed,F,0,Rural,Married,128,23,27,0,6,Corporate Auto,Corporate L3,Collision,Call Center,150.952506,SUV,Medsize,2012 Tata Nano
RF71693,Stolp,Chelsey,ChelseyBStolp@teleworm.us,US,CA,California,Rocklin,1323 Pearl Street,38.788758,-121.146242,517.9890955,No,Basic,Bachelor,9/16/16,Employed,F,35143,Urban,Married,65,31,37,0,9,Corporate Auto,Corporate L3,Collision,Agent,171.184016,Four-Door Car,Medsize,2011 Volvo XC60
RF72106,Cantrell,Larry,LarryMCantrell@fleckens.hu,US,VA,Virginia,Mclean,2166 Conference Center Way,38.909198,-77.271582,841.5644389,No,Basic,College,10/22/16,Unemployed,M,0,Suburban,Single,62,8,98,0,2,Personal Auto,Personal L2,Collision,Branch,446.4,Four-Door Car,Small,1997 SsangYong Korando
RF73080,Powell,Anthony,AnthonyBPowell@einrot.com,US,NJ,New Jersey,Mercerville,5 Lincoln Street,40.168509,-74.751039,592.6729379,Yes,Extended,College,12/7/16,Retired,M,23091,Suburban,Married,96,28,90,5,5,Personal Auto,Personal L3,Collision,Agent,460.8,Four-Door Car,Medsize,2009 Hyundai Genesis Coupe
RF73329,Burnett,Pearl,PearlBBurnett@armyspy.com,US,CA,California,San Jose,4729 Hide A Way Road,37.277428,-121.932245,267.4227315,No,Basic,High School or Below,11/12/16,Employed,F,33451,Suburban,Married,67,0,1,0,1,Personal Auto,Personal L2,Hail,Agent,337.219884,Four-Door Car,Medsize,2008 Volkswagen Eos
RF94484,Louder,Blanche,BlancheWLouder@dayrep.com,US,FL,Florida,Fort Lauderdale,1918 Holt Street,26.214449,-80.077742,460.5036646,Yes,Basic,College,8/16/16,Medical Leave,F,22571,Suburban,Single,63,29,51,0,9,Corporate Auto,Corporate L3,Hail,Web,302.4,Four-Door Car,Large,1993 Dodge Ram
RG13940,Wang,Christine,ChristineTWang@rhyta.com,US,KS,Kansas,Overland Park,1049 Better Street,38.829998,-94.78593,1319.792893,Yes,Basic,College,11/28/16,Unemployed,F,0,Suburban,Single,68,19,2,3,2,Personal Auto,Personal L2,Collision,Agent,326.4,Four-Door Car,Large,2005 Bentley Arnage
RG30482,Smith,Stephanie,StephanieCSmith@rhyta.com,US,TX,Texas,Killeen,4622 Hill Haven Drive,31.082356,-97.797036,1366.835528,No,Premium,College,8/19/16,Unemployed,F,0,Suburban,Single,197,5,50,0,9,Personal Auto,Personal L3,Collision,Call Center,1418.4,SUV,Medsize,2015 Kia Optima
RH28799,Branham,Donald,DonaldHBranham@armyspy.com,US,OK,Oklahoma,Tulsa,2858 Grove Avenue,36.067941,-95.907136,243.0959055,No,Basic,College,8/29/16,Unemployed,M,0,Suburban,Single,70,29,30,0,1,Personal Auto,Personal L3,Hail,Call Center,341.329847,Four-Door Car,Medsize,1999 Seat Ibiza
RH42306,Thomason,Helen,HelenFThomason@rhyta.com,US,CO,Colorado,Westminster,288 Clay Lick Road,39.793492,-105.021033,499.2063043,No,Basic,Bachelor,9/29/16,Unemployed,F,0,Suburban,Single,71,6,5,0,3,Corporate Auto,Corporate L2,Scratch/Dent,Web,653.388564,Four-Door Car,Small,1998 TVR Cerbera
RH70194,Puglisi,Raphael,RaphaelMPuglisi@jourrapide.com,US,MA,Massachusetts,Walpole,3983 Kennedy Court,42.185415,-71.248564,509.3007525,No,Basic,Bachelor,8/22/16,Employed,M,29638,Suburban,Married,64,19,16,0,8,Personal Auto,Personal L3,Other,Branch,307.2,Four-Door Car,Medsize,2006 Fiat Doblo
RH70599,Garcia,Brian,BrianRGarcia@superrito.com,US,CA,California,Oakland,2431 Lynch Street,37.76584,-122.208454,276.9252177,No,Basic,Bachelor,12/3/16,Employed,M,40506,Rural,Married,70,14,98,0,1,Personal Auto,Personal L1,Hail,Call Center,113.724707,Four-Door Car,Medsize,2009 Cadillac Escalade
RH71877,Hardesty,Rebecca,RebeccaBHardesty@rhyta.com,US,FL,Florida,Jacksonville,4619 Cherry Tree Drive,30.367586,-81.576646,477.0550911,Yes,Basic,College,11/20/16,Medical Leave,F,12964,Suburban,Single,65,2,37,0,4,Personal Auto,Personal L3,Collision,Web,362.774545,Two-Door Car,Medsize,2012 Kia Sportage
